epoch,train_loss,train_mae,train_rmse,train_mape,train_r2,val_loss,val_mae,val_rmse,val_mape,val_r2,learning_rate
0,1660.4962805723533,15.135438,41.242043,57.15278,0.51391083,1416.5279331207275,14.466781,37.605446,55.47042,0.53638077,0.0001
1,1632.0765950129583,14.4609995,40.889004,50.377285,0.5221972,1392.310269165039,13.807806,37.282776,49.269085,0.5443028,0.0001
2,1606.4929074344473,13.955192,40.56843,46.992264,0.52965987,1371.2435054779053,13.386532,36.99983,47.854073,0.55119336,0.0001
3,1585.6585724333413,13.616276,40.305206,46.579803,0.53574353,1353.4857898712157,13.067914,36.759575,47.316757,0.5570029,0.0001
4,1567.346280709291,13.407217,40.072243,47.334682,0.5410949,1337.112190246582,12.915153,36.536568,48.341213,0.5623616,0.0001
5,1554.2712304204956,13.3356695,39.905136,48.89905,0.54491425,1326.6922718048095,12.903589,36.393932,50.297226,0.56577194,0.0001
6,1543.3681369031597,13.309452,39.765213,50.39887,0.5481001,1318.4947967529297,12.897802,36.281284,51.832653,0.5684558,0.0001
7,1535.8215978899573,13.292315,39.668,51.597256,0.5503069,1310.9511543273925,12.892009,36.17731,53.11382,0.57092583,0.0001
8,1528.377828027448,13.271529,39.571922,52.43379,0.5524826,1304.865518951416,12.878604,36.093224,53.915874,0.57291806,0.0001
9,1522.037958194048,13.243415,39.489822,52.878166,0.5543376,1300.8031951904297,12.8667145,36.036617,54.294403,0.57425666,0.0001
10,1515.9239501953125,13.214603,39.410385,53.18024,0.55612874,1294.1522762298584,12.855391,35.944557,54.767372,0.576429,0.0001
11,1510.304279262184,13.180036,39.33743,53.2169,0.5577706,1290.3444450378418,12.834923,35.891434,54.873993,0.5776802,0.0001
12,1505.2071052616477,13.1526375,39.271057,53.313595,0.5592616,1287.4318508148194,12.812059,35.850716,54.608883,0.57863784,0.0001
13,1500.3413144625151,13.121319,39.207577,53.196823,0.5606854,1283.3636596679687,12.792385,35.79407,54.67472,0.57996833,0.0001
14,1495.362564217331,13.0857315,39.14246,53.228115,0.56214345,1279.44398727417,12.783395,35.739246,54.738106,0.581254,0.0001
15,1490.5318049569414,13.057284,39.07933,53.2309,0.56355464,1274.9604766845703,12.761283,35.676434,54.57142,0.58272463,0.0001
16,1486.011915549254,13.036561,39.01991,52.928688,0.56488085,1271.8045066833497,12.709747,35.63219,53.861816,0.5837589,0.0001
17,1481.4170458540957,12.978914,38.959595,52.480843,0.566225,1268.838052368164,12.689537,35.590637,53.350586,0.5847292,0.0001
18,1476.2964742611616,12.923528,38.89212,51.674576,0.5677262,1264.0883277893067,12.652754,35.523857,52.720642,0.58628607,0.0001
19,1471.4099408011152,12.869944,38.827873,50.963062,0.5691532,1259.6306518554688,12.625165,35.46128,52.53959,0.5877423,0.0001
20,1466.2338388231065,12.832705,38.759525,51.033623,0.5706687,1257.047127532959,12.622295,35.425003,52.54926,0.58858544,0.0001
21,1461.6032988393408,12.791579,38.698357,50.584106,0.5720227,1251.6362510681151,12.578715,35.348602,52.256973,0.5903581,0.0001
22,1455.8061997829338,12.7670145,38.62158,50.76781,0.5737193,1250.5350692749023,12.556527,35.333054,51.68491,0.59071845,0.0001
23,1452.6180586855635,12.732161,38.579266,50.481148,0.5746528,1249.8652641296387,12.551682,35.32403,51.56476,0.59092736,0.0001
24,1447.34584051931,12.694974,38.50926,50.03683,0.5761951,1243.2180885314942,12.508091,35.22989,50.97285,0.5931049,0.0001
25,1442.776447100517,12.667965,38.44868,50.13091,0.5775274,1240.369953918457,12.499481,35.189434,51.064808,0.59403884,0.0001
26,1439.3804599403315,12.637545,38.403095,49.896286,0.5785286,1240.9866180419922,12.488865,35.19855,50.776226,0.59382844,0.0001
27,1434.0148222507576,12.604136,38.331745,49.72494,0.5800933,1233.5375801086425,12.4678,35.09245,50.714146,0.59627354,0.0001
28,1429.978328052749,12.569044,38.277664,49.430294,0.58127725,1230.5755397796631,12.438577,35.05008,50.39195,0.59724784,0.0001
29,1428.0600397810977,12.558859,38.25203,49.39261,0.581838,1231.4296398162842,12.433946,35.06264,50.106716,0.5969591,0.0001
30,1423.4877064696743,12.522568,38.190796,48.98339,0.58317566,1229.6917148590087,12.432612,35.037357,50.063683,0.59754014,0.0001
31,1420.0669048667974,12.509181,38.144905,48.974846,0.58417684,1224.8680122375488,12.411008,34.968975,50.20225,0.59910953,0.0001
32,1416.7664544521233,12.490238,38.100616,49.069447,0.58514184,1224.4607231140137,12.387638,34.96324,49.697815,0.599241,0.0001
33,1413.356069548517,12.46984,38.054825,48.884365,0.5861385,1220.5634963989257,12.387957,34.90703,49.958263,0.60052866,0.0001
34,1410.4424757020086,12.444111,38.01576,48.925972,0.58698773,1225.4636699676514,12.403916,34.97786,49.762325,0.5989058,0.0001
35,1407.2706533252683,12.422361,37.973003,48.57974,0.58791625,1218.5059310913086,12.367454,34.877895,49.61507,0.60119516,0.0001
36,1405.836193247738,12.418126,37.953766,49.013092,0.5883336,1214.3127143859863,12.332942,34.817894,49.43186,0.6025662,0.0001
37,1402.2917538830359,12.386002,37.905807,48.552723,0.58937335,1219.4602840423584,12.348934,34.892,49.102104,0.6008726,0.0001
38,1400.2086418673523,12.381109,37.877728,48.48309,0.58998144,1212.5874950408936,12.34618,34.792793,49.631233,0.6031389,0.0001
39,1396.4520722739717,12.361032,37.827137,48.86831,0.591076,1210.9477363586425,12.312421,34.769867,49.190548,0.6036618,0.0001
40,1394.4129907004854,12.344835,37.79933,48.653187,0.59167695,1211.2272804260253,12.302551,34.773838,48.930676,0.60357124,0.0001
41,1392.4221982711401,12.322006,37.77245,48.601906,0.5922575,1210.7426067352294,12.298389,34.766502,48.725597,0.6037385,0.0001
42,1389.1842778523762,12.293614,37.72869,48.3859,0.59320176,1205.5901947021484,12.268503,34.692417,48.61226,0.6054255,0.0001
43,1387.2448214669512,12.289706,37.702374,48.476444,0.5937691,1210.240096282959,12.286571,34.75951,48.395557,0.60389787,0.0001
44,1386.241435776409,12.264396,37.688614,48.063244,0.5940655,1208.660336303711,12.280832,34.73699,48.176018,0.6044109,0.0001
45,1382.433199434199,12.264464,37.636776,48.319298,0.5951814,1207.803606414795,12.2665205,34.724487,48.123894,0.6046957,0.0001
46,1380.4559096637954,12.239095,37.61008,48.10131,0.5957554,1205.7288547515868,12.237198,34.694805,47.545113,0.6053712,0.0001
47,1379.3713986649473,12.227101,37.595497,48.14227,0.59606886,1207.1765087127685,12.280231,34.716026,48.33759,0.6048883,0.0001
48,1377.1490763150728,12.218422,37.565235,48.06377,0.5967189,1202.7349590301515,12.246455,34.651188,47.84756,0.6063628,0.0001
49,1374.4224396404038,12.206968,37.52813,48.4133,0.59751517,1198.5658573150636,12.209088,34.591354,47.55838,0.60772103,0.0001
50,1373.698788471711,12.171753,37.518463,47.524815,0.59772253,1200.6113842010498,12.220685,34.621155,47.391,0.6070449,0.0001
51,1368.742668738732,12.153561,37.45083,47.71686,0.5991716,1199.1883426666259,12.231065,34.599976,47.483757,0.60752547,0.0001
52,1368.4702306568113,12.141794,37.446964,47.736004,0.59925425,1196.3638069152832,12.204896,34.559433,47.278587,0.6084447,0.0001
53,1365.9529963110247,12.124295,37.412544,47.282238,0.5999906,1205.0487232208252,12.212278,34.685,46.29262,0.60559416,0.0001
54,1366.7237996158437,12.122094,37.423206,47.095444,0.5997626,1192.954902267456,12.176518,34.5097,46.757404,0.6095708,0.0001
55,1361.7062726795164,12.093489,37.354492,47.24778,0.6012311,1196.0636837005616,12.193923,34.555202,46.968266,0.60854053,0.0001
56,1359.2795766846746,12.085347,37.3211,47.389717,0.60194373,1196.1620441436767,12.184213,34.55612,46.469227,0.60851973,0.0001
57,1358.2946749304094,12.071464,37.307938,47.217678,0.60222435,1192.9738151550293,12.176169,34.510235,46.791885,0.6095587,0.0001
58,1357.4141719198635,12.056111,37.295494,47.033413,0.6024897,1194.2982303619385,12.157009,34.529324,45.964085,0.6091266,0.0001
59,1356.508422264686,12.043171,37.283424,46.62846,0.60274696,1194.9974056243896,12.162076,34.53939,45.832478,0.6088987,0.0001
60,1352.7716566558577,12.029399,37.231895,47.034027,0.6038443,1190.4582801818847,12.146952,34.47394,46.18306,0.6103795,0.0001
61,1351.6964641473232,12.021944,37.217125,47.04185,0.6041586,1196.8962051391602,12.162179,34.567093,45.632843,0.6082711,0.0001
62,1350.8265582027598,12.014262,37.20548,46.80547,0.60440624,1189.5484771728516,12.1362915,34.460285,45.47719,0.61068815,0.0001
63,1347.3911734360915,11.987803,37.157997,46.760647,0.6054153,1183.1059738159179,12.129376,34.36608,45.94973,0.61281383,0.0001
64,1347.6382998605059,11.992947,37.16153,46.339745,0.6053403,1196.6642890930175,12.159028,34.563763,45.089745,0.6083466,0.0001
65,1346.6284565721821,11.979106,37.147423,46.28727,0.6056398,1186.704192352295,12.148178,34.418324,45.510906,0.6116357,0.0001
66,1342.5247277153862,11.96741,37.091087,46.706726,0.606835,1187.98550491333,12.106695,34.43724,45.113712,0.6112087,0.0001
67,1340.7517593579414,11.95487,37.066463,46.204796,0.6073569,1191.8776763916017,12.131422,34.493683,44.97376,0.60993314,0.0001
68,1338.309754233075,11.92436,37.032486,46.186207,0.60807645,1185.890609741211,12.113613,34.407238,45.309032,0.6118858,0.0001
69,1334.7137465517744,11.9320965,36.982914,46.81985,0.609125,1188.1399429321289,12.101787,34.439255,44.647606,0.6111632,7e-05
70,1333.899693285298,11.882865,36.97168,45.87972,0.6093624,1187.606160736084,12.107213,34.431744,44.635082,0.6113328,7e-05
71,1331.9332607953977,11.873226,36.944557,46.034397,0.6099354,1188.741091156006,12.108173,34.447956,44.88143,0.6109667,7e-05
72,1328.600905687381,11.853043,36.8982,46.091713,0.61091363,1184.3105606079102,12.096138,34.383804,45.00276,0.61241424,7e-05
73,1327.543428600344,11.835438,36.883522,46.039318,0.6112231,1181.168691253662,12.095932,34.33814,45.19911,0.61344314,7e-05
74,1326.5841796092498,11.844862,36.87071,46.231396,0.61149323,1179.9006790161134,12.087253,34.319363,44.788986,0.61386573,7e-05
75,1325.7108126909304,11.818714,36.858086,45.730286,0.6117592,1180.8110664367675,12.080444,34.332893,44.736412,0.6135612,7e-05
76,1324.1690552540315,11.831087,36.836895,46.009983,0.6122055,1175.6191501617432,12.073016,34.25721,44.90612,0.61526304,7e-05
77,1323.123981606247,11.81503,36.822407,45.859047,0.6125105,1179.7555110931396,12.089444,34.31754,44.594593,0.6139068,7e-05
78,1322.7740734785032,11.807627,36.817474,45.706486,0.6126143,1177.9422019958497,12.082282,34.29076,44.743637,0.6145091,7e-05
79,1318.665019630367,11.789642,36.76047,45.728577,0.6138129,1178.6600784301759,12.081671,34.300957,44.79971,0.61427987,7e-05
80,1318.4811657636594,11.782259,36.757805,45.520313,0.61386895,1177.3508495330811,12.075434,34.281464,44.621788,0.6147182,7e-05
81,1317.6055729857876,11.76711,36.745525,45.480232,0.6141269,1176.440665435791,12.0776005,34.26849,44.744213,0.61500967,7e-05
82,1317.5772072555671,11.775595,36.745308,45.876553,0.61413145,1179.1862266540527,12.081325,34.308525,44.260494,0.61410964,4.899999999999999e-05
83,1314.1102558038174,11.742337,36.696796,45.319553,0.6151496,1173.925509262085,12.065471,34.23176,44.613987,0.6158346,4.899999999999999e-05
84,1313.028662591918,11.742285,36.681835,45.59483,0.61546326,1172.381854248047,12.066266,34.209023,44.603184,0.6163447,4.899999999999999e-05
85,1311.5351377633901,11.724226,36.66091,45.27281,0.6159019,1171.3133602142334,12.063133,34.193844,44.7974,0.61668503,4.899999999999999e-05
86,1312.6036898295085,11.72718,36.676212,45.329327,0.6155812,1174.3311141967774,12.071204,34.237408,44.628654,0.61570776,4.899999999999999e-05
87,1312.0870224716316,11.712114,36.668915,45.200855,0.61573416,1173.666888809204,12.066564,34.227776,44.538383,0.61592394,4.899999999999999e-05
88,1310.4182206830408,11.694249,36.645424,45.31029,0.6162263,1171.9988594055176,12.065153,34.20379,44.83138,0.61646205,4.899999999999999e-05
89,1308.561071151342,11.704834,36.62001,45.425095,0.61675847,1173.016349029541,12.065654,34.21864,44.65089,0.6161289,4.899999999999999e-05
90,1306.5732903765818,11.69268,36.591724,45.351868,0.61735034,1169.1427268981934,12.06145,34.1615,44.893417,0.61740994,4.899999999999999e-05
91,1306.902620331854,11.691359,36.59653,45.25217,0.6172497,1167.502091217041,12.0477495,34.137707,44.789112,0.6179427,4.899999999999999e-05
92,1306.079341790615,11.680306,36.585304,45.179157,0.61748457,1169.629298400879,12.052499,34.16833,44.59856,0.6172569,4.899999999999999e-05
93,1304.6862589844272,11.668599,36.565258,45.057808,0.6179036,1171.1791191101074,12.058002,34.191196,44.69228,0.61674446,4.899999999999999e-05
94,1305.7263516483144,11.664201,36.579674,44.979713,0.6176022,1168.6670082092285,12.051312,34.15489,44.714012,0.617558,4.899999999999999e-05
95,1306.6181091243386,11.659446,36.593124,44.85823,0.61732095,1172.3608695983887,12.064686,34.20814,44.618546,0.6163645,4.899999999999999e-05
96,1303.2104855072805,11.669838,36.54507,45.15893,0.61832535,1172.785856628418,12.059882,34.21447,44.58795,0.6162225,4.899999999999999e-05
97,1306.5538172599597,11.648197,36.59149,44.585384,0.61735517,1171.7312225341798,12.063524,34.199436,44.16314,0.6165596,3.4299999999999993e-05
98,1299.571450323121,11.632517,36.494114,44.7557,0.61938906,1167.3897750854492,12.052829,34.13555,44.59969,0.6179909,3.4299999999999993e-05
99,1301.655435708853,11.63854,36.523235,44.759705,0.6187814,1168.358253097534,12.054452,34.149754,44.805267,0.6176729,3.4299999999999993e-05
100,1298.015552781586,11.623214,36.47205,44.77942,0.6198491,1170.1109607696533,12.062649,34.175262,44.9411,0.61710155,3.4299999999999993e-05
101,1300.9795059464936,11.626407,36.51369,44.66518,0.61898065,1170.040147781372,12.05761,34.17416,44.42815,0.6171262,3.4299999999999993e-05
102,1299.1086958534697,11.627481,36.487545,44.876457,0.6195261,1170.0990028381348,12.059876,34.175358,44.840797,0.61709946,3.4299999999999993e-05
103,1298.0126506446773,11.616088,36.4718,44.840412,0.61985433,1170.2982524871827,12.060117,34.17861,44.76207,0.61702645,2.4009999999999995e-05
104,1296.9209496587769,11.6070795,36.45648,44.654297,0.6201737,1171.5934730529784,12.064708,34.197407,44.879185,0.61660516,2.4009999999999995e-05
105,1298.9112547197913,11.592143,36.484173,44.37018,0.61959636,1172.017548751831,12.063592,34.20365,45.07344,0.6164651,2.4009999999999995e-05
106,1297.1559148283086,11.5821905,36.460136,44.5224,0.62009746,1170.943286895752,12.060415,34.187763,44.921677,0.6168214,2.4009999999999995e-05
107,1294.6572395389915,11.592374,36.424953,44.75056,0.6208303,1174.9818603515625,12.068747,34.247128,45.190502,0.6154895,2.4009999999999995e-05
108,1296.9199186471792,11.590417,36.456657,44.65962,0.6201699,1171.770534133911,12.063523,34.200024,45.08906,0.6165465,2.4009999999999995e-05
109,1297.4129402943147,11.58989,36.4637,44.72279,0.62002313,1172.4907943725586,12.062526,34.21075,45.062527,0.61630595,1.6806999999999997e-05
110,1295.1765878139397,11.58105,36.432384,44.504864,0.62067556,1173.0171607971192,12.069839,34.218086,45.274208,0.6161414,1.6806999999999997e-05
111,1294.0081745701978,11.573596,36.41575,44.390724,0.62102187,1172.9664993286133,12.067754,34.21756,45.122555,0.6161532,1.6806999999999997e-05
112,1294.3504212534326,11.580247,36.42046,44.53694,0.6209238,1173.9986694335937,12.068064,34.232674,45.236362,0.61581403,1.6806999999999997e-05
113,1294.8907694368281,11.565097,36.42842,44.32696,0.62075806,1171.8603210449219,12.062171,34.20136,45.078857,0.6165166,1.6806999999999997e-05
114,1297.9374070778872,11.573015,36.47068,44.51378,0.61987764,1172.7286476135255,12.062722,34.214146,45.216705,0.6162298,1.6806999999999997e-05
115,1293.180902856028,11.574047,36.404655,44.482635,0.6212528,1174.3434131622314,12.071349,34.23777,45.32105,0.61569965,1.1764899999999996e-05
116,1297.5320238292727,11.555627,36.465305,44.281067,0.6199897,1173.3786853790284,12.06637,34.22361,45.266903,0.61601746,1.1764899999999996e-05
117,1292.3812135875735,11.551163,36.39316,44.342133,0.62149185,1172.8371829986572,12.065952,34.215572,45.22849,0.6161977,1.1764899999999996e-05
118,1289.849546024942,11.545208,36.356995,44.314377,0.62224376,1171.786054611206,12.064906,34.20022,45.13772,0.61654216,1.1764899999999996e-05
119,1291.902628417708,11.536109,36.386475,44.243717,0.6216309,1172.4718788146972,12.067628,34.210373,45.22072,0.6163144,1.1764899999999996e-05
120,1294.6864850296934,11.549878,36.425453,44.31611,0.6208198,1172.0588592529298,12.068165,34.2042,45.14853,0.6164528,1.1764899999999996e-05
121,1291.971626509968,11.533298,36.38668,44.196503,0.6216267,1172.1409645080566,12.065835,34.20569,45.18445,0.6164195,8.235429999999996e-06
122,1294.0246963500977,11.539866,36.416313,44.074284,0.6210102,1173.0442394256593,12.06723,34.21888,45.284714,0.61612356,8.235429999999996e-06
123,1294.1922357021233,11.548851,36.41863,44.21775,0.6209619,1174.674235534668,12.072914,34.242554,45.350468,0.6155922,8.235429999999996e-06
